Τμήμα,Βάρδια,Εβδομάδα,"Κλάδος Προσωπικού",Υποκλάδος,"Απαιτούμενο Προσωπικό"
ΠΝΕΥΜΟΝΟΛΟΓΙΑ,ΠΡΩΙΝΗ,"2026-05-12 έως 2026-05-13","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ",ΛΟΓΙΣΤΗΣ,2
ΠΝΕΥΜΟΝΟΛΟΓΙΑ,ΠΡΩΙΝΗ,"2026-05-11 έως 2026-05-12","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΥΠΕΥΘΥΝΟΣ ΠΡΟΜΗΘΕΙΩΝ",2
ΠΝΕΥΜΟΝΟΛΟΓΙΑ,ΠΡΩΙΝΗ,"2026-05-12 έως 2026-05-17",ΙΑΤΡΟΣ,ΧΕΙΡΟΥΡΓΙΚΗ,2
ΠΝΕΥΜΟΝΟΛΟΓΙΑ,ΠΡΩΙΝΗ,"2026-05-15 έως 2026-05-16","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΔΙΟΙΚΗΤΙΚΟΣ ΣΥΝΤΟΝΙΣΤΗΣ",2
ΠΝΕΥΜΟΝΟΛΟΓΙΑ,ΠΡΩΙΝΗ,"2026-05-13 έως 2026-05-15","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΥΠΕΥΘΥΝΟΣ ΕΙΣΑΓΩΓΩΝ",2
ΠΝΕΥΜΟΝΟΛΟΓΙΑ,ΠΡΩΙΝΗ,"2026-05-11 έως 2026-05-16",ΙΑΤΡΟΣ,ΑΙΜΑΤΟΛΟΓΙΑ,2
ΠΝΕΥΜΟΝΟΛΟΓΙΑ,ΠΡΩΙΝΗ,"2026-05-12 έως 2026-05-17",ΙΑΤΡΟΣ,ΠΑΘΟΛΟΓΙΑ,2
ΠΝΕΥΜΟΝΟΛΟΓΙΑ,ΠΡΩΙΝΗ,"2026-05-11 έως 2026-05-11",ΙΑΤΡΟΣ,ΚΑΡΔΙΟΛΟΓΙΑ,1
ΠΝΕΥΜΟΝΟΛΟΓΙΑ,ΠΡΩΙΝΗ,"2026-05-14 έως 2026-05-14",ΙΑΤΡΟΣ,ΟΥΡΟΛΟΓΙΑ,1
ΠΝΕΥΜΟΝΟΛΟΓΙΑ,ΠΡΩΙΝΗ,"2026-05-14 έως 2026-05-14","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΥΠΕΥΘΥΝΟΣ ΑΣΦΑΛΙΣΕΩΝ",1
ΠΝΕΥΜΟΝΟΛΟΓΙΑ,ΠΡΩΙΝΗ,"2026-05-14 έως 2026-05-14",ΝΟΣΗΛΕΥΤΗΣ,ΠΡΟΪΣΤΑΜΕΝΟΣ,1
ΠΝΕΥΜΟΝΟΛΟΓΙΑ,ΠΡΩΙΝΗ,"2026-05-17 έως 2026-05-17",ΙΑΤΡΟΣ,ΨΥΧΙΑΤΡΙΚΗ,1
ΠΝΕΥΜΟΝΟΛΟΓΙΑ,ΠΡΩΙΝΗ,"2026-05-16 έως 2026-05-16",ΙΑΤΡΟΣ,ΟΦΘΑΛΜΟΛΟΓΙΑ,1
ΠΝΕΥΜΟΝΟΛΟΓΙΑ,ΠΡΩΙΝΗ,"2026-05-15 έως 2026-05-15",ΙΑΤΡΟΣ,ΝΕΥΡΟΛΟΓΙΑ,1
ΠΝΕΥΜΟΝΟΛΟΓΙΑ,ΠΡΩΙΝΗ,"2026-05-17 έως 2026-05-17","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΔΙΑΧΕΙΡΙΣΤΗΣ ΡΑΝΤΕΒΟΥ",1
ΧΕΙΡΟΥΡΓΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-11 έως 2026-05-17",ΝΟΣΗΛΕΥΤΗΣ,ΝΟΣΗΛΕΥΤΗΣ,27
ΧΕΙΡΟΥΡΓΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-11 έως 2026-05-17",ΝΟΣΗΛΕΥΤΗΣ,"ΒΟΗΘΟΣ ΝΟΣΗΛΕΥΤΗ",14
ΧΕΙΡΟΥΡΓΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-12 έως 2026-05-16","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΥΠΕΥΘΥΝΟΣ ΠΡΟΜΗΘΕΙΩΝ",4
ΧΕΙΡΟΥΡΓΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-13 έως 2026-05-17","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΥΠΕΥΘΥΝΟΣ ΑΣΦΑΛΙΣΕΩΝ",3
ΧΕΙΡΟΥΡΓΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-11 έως 2026-05-17",ΙΑΤΡΟΣ,ΠΑΘΟΛΟΓΙΑ,3
ΧΕΙΡΟΥΡΓΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-16 έως 2026-05-17",ΙΑΤΡΟΣ,ΑΙΜΑΤΟΛΟΓΙΑ,2
ΧΕΙΡΟΥΡΓΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-12 έως 2026-05-14",ΙΑΤΡΟΣ,ΝΕΥΡΟΛΟΓΙΑ,2
ΧΕΙΡΟΥΡΓΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-12 έως 2026-05-15","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΥΠΕΥΘΥΝΟΣ ΕΙΣΑΓΩΓΩΝ",2
ΧΕΙΡΟΥΡΓΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-11 έως 2026-05-15",ΙΑΤΡΟΣ,ΕΝΔΟΚΡΙΝΟΛΟΓΙΑ,2
ΧΕΙΡΟΥΡΓΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-11 έως 2026-05-16",ΙΑΤΡΟΣ,ΟΥΡΟΛΟΓΙΑ,2
ΧΕΙΡΟΥΡΓΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-11 έως 2026-05-16","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΔΙΟΙΚΗΤΙΚΟΣ ΣΥΝΤΟΝΙΣΤΗΣ",2
ΧΕΙΡΟΥΡΓΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-15 έως 2026-05-15",ΙΑΤΡΟΣ,ΧΕΙΡΟΥΡΓΙΚΗ,2
ΧΕΙΡΟΥΡΓΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-15 έως 2026-05-17","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ",ΛΟΓΙΣΤΗΣ,2
ΧΕΙΡΟΥΡΓΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-13 έως 2026-05-16",ΙΑΤΡΟΣ,ΕΝΤΑΤΙΚΟΛΟΓΙΑ,2
ΧΕΙΡΟΥΡΓΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-12 έως 2026-05-12",ΙΑΤΡΟΣ,ΓΥΝΑΙΚΟΛΟΓΙΑ,1
ΧΕΙΡΟΥΡΓΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-17 έως 2026-05-17",ΙΑΤΡΟΣ,ΠΝΕΥΜΟΝΟΛΟΓΙΑ,1
ΧΕΙΡΟΥΡΓΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-13 έως 2026-05-13",ΙΑΤΡΟΣ,ΔΕΡΜΑΤΟΛΟΓΙΑ,1
ΧΕΙΡΟΥΡΓΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-13 έως 2026-05-13",ΝΟΣΗΛΕΥΤΗΣ,ΠΡΟΪΣΤΑΜΕΝΟΣ,1
ΧΕΙΡΟΥΡΓΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-11 έως 2026-05-11","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΔΙΑΧΕΙΡΙΣΤΗΣ ΡΑΝΤΕΒΟΥ",1
ΧΕΙΡΟΥΡΓΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-13 έως 2026-05-13",ΙΑΤΡΟΣ,ΟΦΘΑΛΜΟΛΟΓΙΑ,1
ΧΕΙΡΟΥΡΓΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-14 έως 2026-05-14",ΙΑΤΡΟΣ,ΨΥΧΙΑΤΡΙΚΗ,1
ΧΕΙΡΟΥΡΓΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-14 έως 2026-05-14",ΙΑΤΡΟΣ,ΟΡΘΟΠΕΔΙΚΗ,1
ΧΕΙΡΟΥΡΓΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-11 έως 2026-05-17",ΝΟΣΗΛΕΥΤΗΣ,ΝΟΣΗΛΕΥΤΗΣ,21
ΧΕΙΡΟΥΡΓΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-11 έως 2026-05-17",ΝΟΣΗΛΕΥΤΗΣ,"ΒΟΗΘΟΣ ΝΟΣΗΛΕΥΤΗ",18
ΧΕΙΡΟΥΡΓΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-11 έως 2026-05-17",ΙΑΤΡΟΣ,ΚΑΡΔΙΟΛΟΓΙΑ,4
ΧΕΙΡΟΥΡΓΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-13 έως 2026-05-17",ΙΑΤΡΟΣ,ΟΦΘΑΛΜΟΛΟΓΙΑ,4
ΧΕΙΡΟΥΡΓΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-13 έως 2026-05-16",ΝΟΣΗΛΕΥΤΗΣ,ΠΡΟΪΣΤΑΜΕΝΟΣ,3
ΧΕΙΡΟΥΡΓΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-12 έως 2026-05-14",ΙΑΤΡΟΣ,ΕΝΤΑΤΙΚΟΛΟΓΙΑ,3
ΧΕΙΡΟΥΡΓΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-14 έως 2026-05-16","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΥΠΕΥΘΥΝΟΣ ΠΡΟΜΗΘΕΙΩΝ",3
ΧΕΙΡΟΥΡΓΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-12 έως 2026-05-16","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΥΠΕΥΘΥΝΟΣ ΕΙΣΑΓΩΓΩΝ",2
ΧΕΙΡΟΥΡΓΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-13 έως 2026-05-17","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΔΙΑΧΕΙΡΙΣΤΗΣ ΡΑΝΤΕΒΟΥ",2
ΧΕΙΡΟΥΡΓΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-13 έως 2026-05-16",ΙΑΤΡΟΣ,ΠΝΕΥΜΟΝΟΛΟΓΙΑ,2
ΧΕΙΡΟΥΡΓΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-11 έως 2026-05-11","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΓΡΑΜΜΑΤΕΑΣ ΤΜΗΜΑΤΟΣ",2
ΧΕΙΡΟΥΡΓΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-13 έως 2026-05-14","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ",ΛΟΓΙΣΤΗΣ,2
ΧΕΙΡΟΥΡΓΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-11 έως 2026-05-16",ΙΑΤΡΟΣ,ΝΕΥΡΟΛΟΓΙΑ,2
ΧΕΙΡΟΥΡΓΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-11 έως 2026-05-17",ΙΑΤΡΟΣ,ΧΕΙΡΟΥΡΓΙΚΗ,2
ΧΕΙΡΟΥΡΓΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-15 έως 2026-05-15",ΙΑΤΡΟΣ,ΕΝΔΟΚΡΙΝΟΛΟΓΙΑ,2
ΧΕΙΡΟΥΡΓΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-15 έως 2026-05-17","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΔΙΟΙΚΗΤΙΚΟΣ ΣΥΝΤΟΝΙΣΤΗΣ",2
ΧΕΙΡΟΥΡΓΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-12 έως 2026-05-12","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΥΠΕΥΘΥΝΟΣ ΑΣΦΑΛΙΣΕΩΝ",1
ΧΕΙΡΟΥΡΓΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-14 έως 2026-05-14",ΙΑΤΡΟΣ,ΔΕΡΜΑΤΟΛΟΓΙΑ,1
ΧΕΙΡΟΥΡΓΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-12 έως 2026-05-12",ΙΑΤΡΟΣ,ΑΙΜΑΤΟΛΟΓΙΑ,1
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-11 έως 2026-05-17",ΝΟΣΗΛΕΥΤΗΣ,ΝΟΣΗΛΕΥΤΗΣ,23
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-11 έως 2026-05-17",ΝΟΣΗΛΕΥΤΗΣ,"ΒΟΗΘΟΣ ΝΟΣΗΛΕΥΤΗ",16
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-13 έως 2026-05-15","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΥΠΕΥΘΥΝΟΣ ΠΡΟΜΗΘΕΙΩΝ",3
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-12 έως 2026-05-16",ΝΟΣΗΛΕΥΤΗΣ,ΠΡΟΪΣΤΑΜΕΝΟΣ,3
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-11 έως 2026-05-13",ΙΑΤΡΟΣ,ΠΑΘΟΛΟΓΙΑ,3
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-14 έως 2026-05-15",ΙΑΤΡΟΣ,ΓΥΝΑΙΚΟΛΟΓΙΑ,3
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-12 έως 2026-05-14","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΔΙΟΙΚΗΤΙΚΟΣ ΣΥΝΤΟΝΙΣΤΗΣ",2
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-12 έως 2026-05-16",ΙΑΤΡΟΣ,ΕΝΔΟΚΡΙΝΟΛΟΓΙΑ,2
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-11 έως 2026-05-15","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΓΡΑΜΜΑΤΕΑΣ ΤΜΗΜΑΤΟΣ",2
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-13 έως 2026-05-16",ΙΑΤΡΟΣ,ΨΥΧΙΑΤΡΙΚΗ,2
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-13 έως 2026-05-17",ΙΑΤΡΟΣ,ΑΙΜΑΤΟΛΟΓΙΑ,2
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-11 έως 2026-05-12","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΔΙΑΧΕΙΡΙΣΤΗΣ ΡΑΝΤΕΒΟΥ",2
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-16 έως 2026-05-16","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ",ΛΟΓΙΣΤΗΣ,2
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-12 έως 2026-05-12",ΙΑΤΡΟΣ,ΠΝΕΥΜΟΝΟΛΟΓΙΑ,1
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-13 έως 2026-05-13","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΥΠΕΥΘΥΝΟΣ ΑΣΦΑΛΙΣΕΩΝ",1
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-11 έως 2026-05-11",ΙΑΤΡΟΣ,ΕΝΤΑΤΙΚΟΛΟΓΙΑ,1
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-15 έως 2026-05-15",ΙΑΤΡΟΣ,ΧΕΙΡΟΥΡΓΙΚΗ,1
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-17 έως 2026-05-17","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΥΠΕΥΘΥΝΟΣ ΕΙΣΑΓΩΓΩΝ",1
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-16 έως 2026-05-16",ΙΑΤΡΟΣ,ΟΡΘΟΠΕΔΙΚΗ,1
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-11 έως 2026-05-11",ΙΑΤΡΟΣ,ΝΕΥΡΟΛΟΓΙΑ,1
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-17 έως 2026-05-17",ΙΑΤΡΟΣ,ΠΑΙΔΙΑΤΡΙΚΗ,1
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-15 έως 2026-05-15",ΙΑΤΡΟΣ,ΚΑΡΔΙΟΛΟΓΙΑ,1
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-14 έως 2026-05-14",ΙΑΤΡΟΣ,ΟΥΡΟΛΟΓΙΑ,1
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-17 έως 2026-05-17","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΥΠΕΥΘΥΝΟΣ ΑΡΧΕΙΟΥ",1
ΧΕΙΡΟΥΡΓΙΚΗ,ΠΡΩΙΝΗ,"2026-05-17 έως 2026-05-17",ΙΑΤΡΟΣ,ΟΦΘΑΛΜΟΛΟΓΙΑ,1
ΨΥΧΙΑΤΡΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-11 έως 2026-05-17",ΝΟΣΗΛΕΥΤΗΣ,ΝΟΣΗΛΕΥΤΗΣ,25
ΨΥΧΙΑΤΡΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-11 έως 2026-05-17",ΝΟΣΗΛΕΥΤΗΣ,"ΒΟΗΘΟΣ ΝΟΣΗΛΕΥΤΗ",15
ΨΥΧΙΑΤΡΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-11 έως 2026-05-13","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΥΠΕΥΘΥΝΟΣ ΑΣΦΑΛΙΣΕΩΝ",3
ΨΥΧΙΑΤΡΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-11 έως 2026-05-16",ΙΑΤΡΟΣ,ΕΝΤΑΤΙΚΟΛΟΓΙΑ,3
ΨΥΧΙΑΤΡΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-12 έως 2026-05-17","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΓΡΑΜΜΑΤΕΑΣ ΤΜΗΜΑΤΟΣ",3
ΨΥΧΙΑΤΡΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-13 έως 2026-05-17","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΥΠΕΥΘΥΝΟΣ ΑΡΧΕΙΟΥ",3
ΨΥΧΙΑΤΡΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-13 έως 2026-05-17",ΙΑΤΡΟΣ,ΔΕΡΜΑΤΟΛΟΓΙΑ,3
ΨΥΧΙΑΤΡΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-14 έως 2026-05-17",ΙΑΤΡΟΣ,ΟΡΘΟΠΕΔΙΚΗ,2
ΨΥΧΙΑΤΡΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-13 έως 2026-05-14",ΝΟΣΗΛΕΥΤΗΣ,ΠΡΟΪΣΤΑΜΕΝΟΣ,2
ΨΥΧΙΑΤΡΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-16 έως 2026-05-16","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ",ΛΟΓΙΣΤΗΣ,2
ΨΥΧΙΑΤΡΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-14 έως 2026-05-15",ΙΑΤΡΟΣ,ΠΑΙΔΙΑΤΡΙΚΗ,2
ΨΥΧΙΑΤΡΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-12 έως 2026-05-13",ΙΑΤΡΟΣ,ΠΑΘΟΛΟΓΙΑ,2
ΨΥΧΙΑΤΡΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-13 έως 2026-05-15",ΙΑΤΡΟΣ,ΝΕΥΡΟΛΟΓΙΑ,2
ΨΥΧΙΑΤΡΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-11 έως 2026-05-12",ΙΑΤΡΟΣ,ΑΙΜΑΤΟΛΟΓΙΑ,2
ΨΥΧΙΑΤΡΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-12 έως 2026-05-17",ΙΑΤΡΟΣ,ΠΝΕΥΜΟΝΟΛΟΓΙΑ,2
ΨΥΧΙΑΤΡΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-11 έως 2026-05-11",ΙΑΤΡΟΣ,ΟΦΘΑΛΜΟΛΟΓΙΑ,1
ΨΥΧΙΑΤΡΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-15 έως 2026-05-15","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΔΙΟΙΚΗΤΙΚΟΣ ΣΥΝΤΟΝΙΣΤΗΣ",1
ΨΥΧΙΑΤΡΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-15 έως 2026-05-15",ΙΑΤΡΟΣ,ΧΕΙΡΟΥΡΓΙΚΗ,1
ΨΥΧΙΑΤΡΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-11 έως 2026-05-11","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΥΠΕΥΘΥΝΟΣ ΕΙΣΑΓΩΓΩΝ",1
ΨΥΧΙΑΤΡΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-16 έως 2026-05-16",ΙΑΤΡΟΣ,ΓΥΝΑΙΚΟΛΟΓΙΑ,1
ΨΥΧΙΑΤΡΙΚΗ,ΑΠΟΓΕΥΜΑΤΙΝΗ,"2026-05-14 έως 2026-05-14","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΥΠΕΥΘΥΝΟΣ ΠΡΟΜΗΘΕΙΩΝ",1
ΨΥΧΙΑΤΡΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-11 έως 2026-05-17",ΝΟΣΗΛΕΥΤΗΣ,ΝΟΣΗΛΕΥΤΗΣ,24
ΨΥΧΙΑΤΡΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-11 έως 2026-05-17",ΝΟΣΗΛΕΥΤΗΣ,"ΒΟΗΘΟΣ ΝΟΣΗΛΕΥΤΗ",18
ΨΥΧΙΑΤΡΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-11 έως 2026-05-17","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΥΠΕΥΘΥΝΟΣ ΑΡΧΕΙΟΥ",5
ΨΥΧΙΑΤΡΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-11 έως 2026-05-13",ΙΑΤΡΟΣ,ΓΥΝΑΙΚΟΛΟΓΙΑ,4
ΨΥΧΙΑΤΡΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-11 έως 2026-05-17","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ",ΛΟΓΙΣΤΗΣ,3
ΨΥΧΙΑΤΡΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-13 έως 2026-05-16","ΔΙΟΙΚΗΤΙΚΟ ΠΡΟΣΩΠΙΚΟ","ΥΠΕΥΘΥΝΟΣ ΕΙΣΑΓΩΓΩΝ",3
ΨΥΧΙΑΤΡΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-11 έως 2026-05-12",ΙΑΤΡΟΣ,ΝΕΥΡΟΛΟΓΙΑ,2
ΨΥΧΙΑΤΡΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-13 έως 2026-05-17",ΙΑΤΡΟΣ,ΑΙΜΑΤΟΛΟΓΙΑ,2
ΨΥΧΙΑΤΡΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-11 έως 2026-05-15",ΙΑΤΡΟΣ,ΚΑΡΔΙΟΛΟΓΙΑ,2
ΨΥΧΙΑΤΡΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-14 έως 2026-05-16",ΙΑΤΡΟΣ,ΟΦΘΑΛΜΟΛΟΓΙΑ,2
ΨΥΧΙΑΤΡΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-13 έως 2026-05-17",ΙΑΤΡΟΣ,ΠΝΕΥΜΟΝΟΛΟΓΙΑ,2
ΨΥΧΙΑΤΡΙΚΗ,ΝΥΧΤΕΡΙΝΗ,"2026-05-14 έως 2026-05-14",ΙΑΤΡΟΣ,ΨΥΧΙΑΤΡΙΚΗ,1
